equipmentid,description,dept,deptid,purchasedate,purchaseprice,depreceated value,miles2020,cumulative_miles,maintenance2020,mpg2020,emissions2020
31443,2016 CHEVROLET PICK-UP',0,0,6/21/2017,"$24,799.00","$12,399.50","21,201","50,034",$-,#VALUE!,#VALUE!
31375,2016 CHEVROLET IMPALA',Police Department - Investigative Services,10151503,11/19/2016,"$22,552.00","$9,083.44","18,195","118,886","$3,685.28",32.41,1358.951693
31489,2016 CHEVROLET EQUINOX (SUV)',Police Department - Vice/Narcotics,10151504,8/8/2017,"$20,586.56",$-,"19,802","79,415","$1,332.06",35.58,1347.577852
31489,2016 CHEVROLET EQUINOX (SUV)',Police Department - Vice/Narcotics,10151504,8/8/2017,"$20,586.56",$-,"19,802","79,415","$1,332.06",35.58,1347.577852
31714,2016 BUICK REGAL',Police Department - Investigative Services,10151503,10/31/2019,"$19,577.00","$17,401.78","15,237","30,102",$112.04,24.5,1505.664367
31670,2015 Toyota Camry',Police Department - Investigative Services,10151503,2/7/2019,"$16,850.00","$13,105.56","19,349","94,396",$260.00,29.27,1600.403312
31242,2015 Nissan FRONTIER',0,0,4/30/2016,"$25,552.15","$7,807.60","19,533","66,554",$-,#VALUE!,#VALUE!
31655,2015 MAZDA CX-9',0,0,9/18/2018,"$22,275.00","$15,778.13","19,161","41,135",$-,#VALUE!,#VALUE!
31100,2015 MAZDA CX-5',0,0,1/30/2015,"$23,431.43","$2,278.06","14,101","90,920",$-,#VALUE!,#VALUE!
31164,2015 MAZDA CX-5',0,0,3/20/2015,"$23,095.21","$2,886.90","20,519","139,963",$-,#VALUE!,#VALUE!
31492,2015 JEEP PATRIOT',Property Management - Grounds and Rec Maintenance,10252504,8/15/2017,"$16,790.00","$11,504.26","8,491","39,413",$3.47,25.5,806.1455294
31215,2015 JEEP Grand Cherokee',0,0,9/3/2015,"$31,216.04","$6,503.34","14,928","104,266",$-,#VALUE!,#VALUE!
31541,2015 JEEP CHEROKEE',0,0,2/2/2018,"$18,248.00","$11,151.56","15,459","38,888",$-,#VALUE!,#VALUE!
31591,2015 HONDA ACCORD',0,0,6/13/2018,"$14,940.76","$9,960.51","24,040","47,282",$-,#VALUE!,#VALUE!
31128,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","11,574","105,849","$1,476.96",7.26,3858.285937
31160,2015 FORD TAURUS AWD',Police Department - Operations,10151506,4/2/2015,"$26,574.00","$3,690.83","11,143","106,063","$1,377.24",8.56,3150.614692
31108,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","9,470","98,486","$4,205.33",8.6,2666.005797
31149,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/24/2015,"$26,574.00","$3,321.75","21,803","116,063","$6,253.95",8.68,6084.642449
31107,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","3,518","96,877",$442.91,8.72,976.5051432
31126,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","24,648","93,313","$5,842.40",8.86,6736.127837
31122,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/12/2015,"$26,574.00","$3,321.75","4,764","90,999","$1,278.64",9.1,1267.932767
31151,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/24/2015,"$26,574.00","$3,321.75","3,930","104,569",$77.34,9.26,1027.835653
31116,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/12/2015,"$26,574.00","$3,321.75","26,500","120,603","$5,544.52",9.32,6884.592559
31154,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/24/2015,"$26,574.00","$3,321.75","38,968","148,586","$9,292.17",9.32,10121.95845
31111,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/12/2015,"$26,574.00","$3,321.75","7,999","125,071","$2,289.68",9.36,2069.715901
31125,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","20,082","109,225","$4,655.25",9.64,5043.99639
31134,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","4,941","110,803","$1,856.28",9.66,1238.348109
31140,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/13/2015,"$26,574.00","$3,321.75","30,294","147,773","$4,741.55",9.76,7516.458556
31150,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/13/2015,"$26,574.00","$3,321.75","29,860","139,884","$6,465.20",9.78,7394.867327
31123,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/12/2015,"$26,574.00","$3,321.75","5,500","109,602",$92.01,9.81,1357.166076
31129,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","20,093","96,185","$2,595.06",9.85,4939.896701
31113,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/12/2015,"$26,574.00","$3,321.75","1,566","107,906",$506.71,9.97,380.1900308
31155,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/24/2015,"$26,574.00","$3,321.75","15,849","78,852",$644.65,10,3836.157264
31117,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/12/2015,"$26,574.00","$3,321.75","5,357","136,458","$1,443.29",10.11,1283.396611
31157,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/24/2015,"$26,574.00","$3,321.75","24,122","90,110","$3,252.84",10.18,5737.077885
31163,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/13/2015,"$26,574.00","$3,321.75","19,992","86,803","$3,892.10",10.25,4721.903944
31133,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","21,954","119,637","$5,610.72",10.51,5057.109317
31109,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/24/2015,"$26,574.00","$3,321.75","5,946","109,870",$292.82,10.56,1363.043151
31131,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","2,922","120,745",$523.56,10.56,669.6500352
31130,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","1,016","119,178",$136.95,10.64,231.137333
31143,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/13/2015,"$26,574.00","$3,321.75","18,128","151,698","$4,002.42",10.65,4122.093314
31161,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/13/2015,"$26,574.00","$3,321.75","44,570","151,855","$8,490.61",10.65,10127.14873
31124,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","24,752","137,447","$4,382.27",10.69,5605.885917
31153,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/24/2015,"$26,574.00","$3,321.75","5,442","121,987","$1,236.57",10.8,1219.534546
31159,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/13/2015,"$26,574.00","$3,321.75","3,335","117,346",$412.79,10.97,736.04201
31139,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/13/2015,"$26,574.00","$3,321.75","3,771","125,454","$1,048.22",11,830.275078
31146,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/13/2015,"$26,574.00","$3,321.75","20,816","92,778","$3,177.99",11.25,4481.562284
31162,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/13/2015,"$26,574.00","$3,321.75","46,535","140,049","$8,882.66",11.36,9913.833117
31145,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/13/2015,"$26,574.00","$3,321.75","11,149","153,327",$869.13,11.43,2362.284604
31120,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/12/2015,"$26,574.00","$3,321.75","4,351","130,846",$292.52,11.82,891.1359665
31136,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/12/2015,"$26,574.00","$3,321.75","5,026","152,691",$275.36,11.83,1028.423375
31137,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/13/2015,"$26,574.00","$3,321.75","5,823","131,160",$506.98,11.84,1190.301136
31138,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/13/2015,"$26,574.00","$3,321.75","8,811","132,807","$1,565.86",11.9,1792.081455
31118,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/12/2015,"$26,574.00","$3,321.75","1,090","148,561","$2,525.63",12.08,218.3975852
31104,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","17,611","169,799","$1,877.78",12.24,3482.137563
31156,2015 FORD TAURUS AWD',Police Department - Support Operations,10151507,3/24/2015,"$26,574.00","$3,321.75","24,493","105,887","$2,764.32",12.26,4835.007121
31119,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/12/2015,"$26,574.00","$3,321.75","6,679","160,115","$2,524.98",12.65,1278.657491
31147,2015 FORD TAURUS AWD',Police Department - Operations,10151506,4/13/2015,"$26,574.00","$3,690.83","48,335","152,212","$8,707.74",13.03,8978.334894
31132,2015 FORD TAURUS AWD',Police Department - Administrative/Technical Services,10151502,3/11/2015,"$26,574.00","$3,321.75","6,556","38,558",$657.36,19.84,799.8772177
31127,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","6,040","114,875",$985.53,23,635.7756522
31135,2015 FORD TAURUS AWD',Police Department - Operations,10151506,3/11/2015,"$26,574.00","$3,321.75","2,914","104,730",$406.37,23,306.7301739
31097,2015 FORD ROLLBACK',Vehicle Operations and Maintenance,210101003,1/8/2015,"$78,147.00","$31,114.08","32,213","159,994","$11,332.07",9.52,8192.23474
31197,2015 FORD F250',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,5/14/2015,"$28,855.00","$12,557.27","10,484","61,917",$585.70,8.16,3110.039837
31181,2015 FORD F250',DPW: Highways/General Oper/Maintenance,10707502,7/29/2015,"$32,875.00","$14,915.51","13,279","73,919","$2,572.61",8.51,3776.220735
31186,2015 FORD F250',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,7/23/2015,"$35,055.00","$15,904.58","7,249","55,807",$515.85,8.86,1981.498244
31187,2015 FORD F250',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,7/21/2015,"$35,055.00","$15,904.58","9,689","68,190","$2,593.76",9.11,2574.763338
31185,2015 FORD F250',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,8/26/2015,"$32,925.00","$15,243.06","24,978","118,700","$3,220.94",9.14,6617.910852
31188,2015 FORD F250',DPW: Bureau of Utilties (Pumping/Treatment Plants),300707804,8/11/2015,"$35,055.00","$16,229.17","12,081","45,805",$430.69,9.29,3149.306276
31189,2015 FORD F250',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,7/16/2015,"$40,145.00","$18,213.94","10,055","43,212",$57.01,9.54,2552.341382
31203,2015 FORD F250',DPW: Solid Waste Management (Refuse Collection),10707602,6/25/2015,"$31,035.00","$13,793.33","17,676","83,277",$314.30,9.83,4354.461778
31183,2015 FORD F250',DPW: Bureau of Utilties (Pumping/Treatment Plants),300707804,7/31/2015,"$32,875.00","$14,915.51","17,080","83,560","$1,016.39",9.94,4159.217272
31170,2015 FORD F250',DPW: Highways/General Oper/Maintenance,10707502,4/28/2015,"$28,855.00","$12,290.09","13,295","91,739","$1,359.28",10.1,3187.17753
31182,2015 FORD F250',DPW: Bureau of Utilties (Pumping/Treatment Plants),300707804,7/31/2015,"$32,875.00","$14,915.51","11,932","42,859",$903.54,10.11,2858.359593
31178,2015 FORD F250',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,7/16/2015,"$32,875.00","$14,915.51","8,099","50,726","$1,039.28",10.46,1875.257299
31190,2015 FORD F250',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,7/31/2015,"$40,145.00","$18,213.94","19,120","55,707",$330.41,10.74,4310.284132
31194,2015 FORD F250',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,7/17/2015,"$37,965.00","$17,224.86","15,698","62,358","$2,938.74",11.06,3435.929755
31179,2015 FORD F250',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,7/15/2015,"$32,875.00","$14,915.51","6,764","26,555",$79.34,11.27,1452.502048
31198,2015 FORD F250',Property Management - Grounds and Rec Maintenance,10252504,5/14/2015,"$28,855.00","$12,557.27","9,350","56,372","$1,495.57",11.4,1986.069467
31184,2015 FORD F250',DPW: Highways/General Oper/Maintenance,10707502,8/26/2015,"$32,875.00","$15,219.91","12,226","62,619","$1,195.84",11.4,2596.045381
31193,2015 FORD F250',DPW: Solid Waste Management (Refuse Collection),10707602,6/25/2015,"$28,855.00","$12,824.44","20,379","108,705","$2,579.54",11.43,4317.43695
31169,2015 FORD F250',DPW: Highways/General Oper/Maintenance,10707502,4/28/2015,"$28,855.00","$12,290.09","19,049","77,535","$2,527.74",11.48,4016.864222
31174,2015 FORD F250',Property Management - Grounds and Rec Maintenance,10252504,6/2/2015,"$28,855.00","$12,824.44","6,750","37,205",$616.80,11.57,1412.150332
31201,2015 FORD F250',Enviormental Protection and Resource Mgmnt. (Admin.),10424201,8/11/2015,"$35,055.00","$16,229.17","8,956","28,701",$105.98,11.9,1822.291952
31200,2015 FORD F250',Property Management - Grounds and Rec Maintenance,10252504,5/5/2015,"$29,705.00","$12,927.18","10,671","55,924","$1,179.36",12.22,2113.306081
31171,2015 FORD F250',Property Management - Grounds and Rec Maintenance,10252504,5/14/2015,"$28,855.00","$12,557.27","7,340","47,547",$3.47,12.25,1450.407744
31196,2015 FORD F250',DPW: Highways/General Oper/Maintenance,10707502,4/28/2015,"$28,855.00","$12,290.09","10,312","56,953",$599.28,12.28,2032.519725
31191,2015 FORD F250',Property Management - Grounds and Rec Maintenance,10252504,6/16/2015,"$28,855.00","$12,824.44","9,933","54,226","$1,766.94",12.3,1955.68701
31180,2015 FORD F250',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,7/16/2015,"$36,275.00","$16,458.10","7,998","47,100",$312.77,12.35,1568.465131
31173,2015 FORD F250',Property Management - Grounds and Rec Maintenance,10252504,5/14/2015,"$28,855.00","$12,557.27","14,513","67,209",$668.12,12.35,2843.975468
31175,2015 FORD F250',Property Management - Grounds and Rec Maintenance,10252504,6/2/2015,"$28,855.00","$12,824.44","12,276","63,864","$3,606.77",12.49,2378.611565
31176,2015 FORD F250',Property Management - Grounds and Rec Maintenance,10252504,6/2/2015,"$28,855.00","$12,824.44","13,352","48,437",$969.64,12.5,2587.009735
31195,2015 FORD F250',DPW: Solid Waste Management (Refuse Collection),10707602,4/28/2015,"$28,855.00","$12,290.09","11,441","64,848","$1,265.22",12.69,2182.363012
31199,2015 FORD F250',Property Management - Grounds and Rec Maintenance,10252504,5/14/2015,"$28,855.00","$12,557.27","10,154","51,336",$494.58,12.85,1913.128313
31177,2015 FORD F250',DPW: Highways/General Oper/Maintenance,10707502,5/5/2015,"$29,705.00","$12,927.18","14,501","82,701",$207.24,13.01,2698.921228
31202,2015 FORD F250',Property Management - Grounds and Rec Maintenance,10252504,6/25/2015,"$31,885.00","$14,171.11","16,094","77,841","$2,294.64",13.19,2953.039568
31192,2015 FORD F250',DPW: Solid Waste Management (Refuse Disposal),10707603,6/16/2015,"$28,855.00","$12,824.44","18,987","93,619","$3,745.38",13.27,3463.102422
31172,2015 FORD F250',Property Management - Grounds and Rec Maintenance,10252504,5/14/2015,"$28,855.00","$12,557.27","16,888","91,807",$999.35,14.13,2893.09894
31204,2015 FORD F250',Property Management - Grounds and Rec Maintenance,10252504,6/25/2015,"$31,035.00","$13,793.33","12,987","72,688",$679.77,14.85,2117.043209
31221,2015 FORD F150',0,0,9/24/2015,"$30,383.44","$6,329.88","29,854","116,388",$338.92,#VALUE!,#VALUE!
31416,2015 FORD EXPLORER',Police Department - Office of the Chief,10151501,2/22/2017,"$29,716.01","$13,207.12","27,565","87,938","$4,077.33",31.55,2115.119876
31413,2015 FORD ESCAPE',Police Department - Investigative Services,10151503,1/20/2017,"$19,241.70","$8,284.62","20,999","98,283","$4,930.10",29.54,1720.74647
31265,2015 DODGE JOURNEY',Police Department - Investigative Services,10151503,10/11/2016,"$16,388.00","$6,373.11","19,388","84,691","$5,105.48",22.32,2102.568191
31231,2015 DODGE JOURNEY',Police Department - Investigative Services,10151503,12/23/2015,"$19,377.87","$4,844.47","15,247","114,380","$2,249.50",26.06,1416.560887
31494,2015 DODGE JOURNEY',Police Department - Vice/Narcotics,10151504,9/8/2017,"$19,000.00",$-,"20,890","86,100","$3,935.13",28.9,1750.113358
31244,2015 DODGE JOURNEY',Police Department - Investigative Services,10151503,5/16/2016,"$18,900.00","$6,037.50","21,546","120,731","$2,230.23",38.1,1369.25417
31224,2015 DODGE JOURNEY',0,0,11/10/2015,"$21,802.09","$5,147.72","15,816","80,135","$3,230.63",#VALUE!,#VALUE!
31234,2015 DODGE JOURNEY',0,0,1/26/2016,"$19,862.40","$5,241.47","17,102","91,952",$939.87,#VALUE!,#VALUE!
31494,2015 DODGE JOURNEY',Police Department - Vice/Narcotics,10151504,9/8/2017,"$19,000.00",$-,"20,890","86,100","$3,935.13",28.9,1750.113358
31218,2015 DODGE Grand Caravan',Police Department - Vice/Narcotics,10151504,9/16/2015,"$22,526.24","$4,692.97","12,612","90,666","$1,907.27",22.55,1353.902394
31236,2015 DODGE Grand Caravan',0,0,1/30/2016,"$21,983.13","$5,801.10","9,517","73,934",$497.61,#VALUE!,#VALUE!
31218,2015 DODGE Grand Caravan',Police Department - Vice/Narcotics,10151504,9/16/2015,"$22,526.24","$4,692.97","12,612","90,666","$1,907.27",22.55,1353.902394
31233,2015 DODGE Grand Caravan',0,0,12/17/2015,"$16,707.17","$4,176.79","17,897","78,420","$4,907.60",#VALUE!,#VALUE!
31243,2015 Chrysler TOWN & COUNTRY',0,0,5/10/2016,"$22,034.85","$7,038.91","16,958","71,495",$277.32,#VALUE!,#VALUE!
31531,2015 Chrysler TOWN & COUNTRY',0,0,10/31/2017,"$24,000.00","$13,333.33","21,915","51,918",$-,#VALUE!,#VALUE!
31228,2015 Chrysler 200',Police Department - Operations,10151506,12/1/2015,"$16,474.50","$4,118.63","9,488","51,174",$477.64,28,820.3731429
31168,2015 Chrysler 200',Police Department - Investigative Services,10151503,4/17/2015,"$17,612.36","$2,446.16","11,237","75,682",$398.22,38.41,708.3155972
31227,2015 CHEVROLET VAN 12PSG',Vehicle Operations and Maintenance,210101003,11/30/2015,$-,$-,579,"32,778",$227.34,13.54,103.5581642
31528,2015 CHEVROLET VAN 12PSG',DPW: Solid Waste Management (MRF Operations),10707605,10/26/2017,$-,$-,"6,017","17,290",$112.48,16.7,872.1084762
31095,2015 CHEVROLET SUBURBAN',Office of County Executive,10010101,12/5/2014,"$66,014.55","$25,672.33","26,188","150,798","$1,346.65",16.58,3823.581389
31219,2015 CHEVROLET SILVERADO',0,0,9/24/2015,"$29,897.05","$6,228.55","15,209","77,306",$-,#VALUE!,#VALUE!
